cod_prov,Anho,Trimestre,Poblacion_prov_trim
0101,2018,1,61078.0
0101,2018,2,61360.2
0101,2018,3,61642.5
0101,2018,4,61924.8
0101,2019,1,62207.0
0101,2019,2,62452.2
0101,2019,3,62697.5
0101,2019,4,62942.8
0101,2020,1,63188.0
0101,2020,2,63306.2
0101,2020,3,63424.5
0101,2020,4,63542.8
0101,2021,1,63661.0
0101,2021,2,63760.2
0101,2021,3,63859.5
0101,2021,4,63958.8
0101,2022,1,64058.0
0101,2022,2,64144.2
0101,2022,3,64230.5
0101,2022,4,64316.8
0101,2023,1,64403.0
0101,2023,2,64481.8
0101,2023,3,64560.5
0101,2023,4,64639.2
0101,2024,1,64718.0
0101,2024,2,64794.5
0101,2024,3,64871.0
0101,2024,4,64947.5
0101,2025,1,65024.0
0101,2025,2,65098.0
0101,2025,3,65172.0
0101,2025,4,65246.0
0101,2026,1,65320.0
0101,2026,2,65320.0
0101,2026,3,65320.0
0101,2026,4,65320.0
0102,2018,1,82816.0
0102,2018,2,83074.5
0102,2018,3,83333.0
0102,2018,4,83591.5
0102,2019,1,83850.0
0102,2019,2,84055.5
0102,2019,3,84261.0
0102,2019,4,84466.5
0102,2020,1,84672.0
0102,2020,2,84847.8
0102,2020,3,85023.5
0102,2020,4,85199.2
0102,2021,1,85375.0
0102,2021,2,85490.0
0102,2021,3,85605.0
0102,2021,4,85720.0
0102,2022,1,85835.0
0102,2022,2,85908.5
0102,2022,3,85982.0
0102,2022,4,86055.5
0102,2023,1,86129.0
0102,2023,2,86180.0
0102,2023,3,86231.0
0102,2023,4,86282.0
0102,2024,1,86333.0
0102,2024,2,86381.0
0102,2024,3,86429.0
0102,2024,4,86477.0
0102,2025,1,86525.0
0102,2025,2,86568.5
0102,2025,3,86612.0
0102,2025,4,86655.5
0102,2026,1,86699.0
0102,2026,2,86699.0
0102,2026,3,86699.0
0102,2026,4,86699.0
0103,2018,1,27042.0
0103,2018,2,27024.5
0103,2018,3,27007.0
0103,2018,4,26989.5
0103,2019,1,26972.0
0103,2019,2,26936.5
0103,2019,3,26901.0
0103,2019,4,26865.5
0103,2020,1,26830.0
0103,2020,2,26786.2
0103,2020,3,26742.5
0103,2020,4,26698.8
0103,2021,1,26655.0
0103,2021,2,26603.5
0103,2021,3,26552.0
0103,2021,4,26500.5
0103,2022,1,26449.0
0103,2022,2,26391.8
0103,2022,3,26334.5
0103,2022,4,26277.2
0103,2023,1,26220.0
0103,2023,2,26160.0
0103,2023,3,26100.0
0103,2023,4,26040.0
0103,2024,1,25980.0
0103,2024,2,25919.5
0103,2024,3,25859.0
0103,2024,4,25798.5
0103,2025,1,25738.0
0103,2025,2,25676.8
0103,2025,3,25615.5
0103,2025,4,25554.2
0103,2026,1,25493.0
0103,2026,2,25493.0
0103,2026,3,25493.0
0103,2026,4,25493.0
0104,2018,1,50180.0
0104,2018,2,50341.8
0104,2018,3,50503.5
0104,2018,4,50665.2
0104,2019,1,50827.0
0104,2019,2,50956.2
0104,2019,3,51085.5
0104,2019,4,51214.8
0104,2020,1,51344.0
0104,2020,2,51454.8
0104,2020,3,51565.5
0104,2020,4,51676.2
0104,2021,1,51787.0
0104,2021,2,51860.8
0104,2021,3,51934.5
0104,2021,4,52008.2
0104,2022,1,52082.0
0104,2022,2,52130.2
0104,2022,3,52178.5
0104,2022,4,52226.8
0104,2023,1,52275.0
0104,2023,2,52309.0
0104,2023,3,52343.0
0104,2023,4,52377.0
0104,2024,1,52411.0
0104,2024,2,52443.0
0104,2024,3,52475.0
0104,2024,4,52507.0
0104,2025,1,52539.0
0104,2025,2,52568.0
0104,2025,3,52597.0
0104,2025,4,52626.0
0104,2026,1,52655.0
0104,2026,2,52655.0
0104,2026,3,52655.0
0104,2026,4,52655.0
0105,2018,1,48110.0
0105,2018,2,48090.5
0105,2018,3,48071.0
0105,2018,4,48051.5
0105,2019,1,48032.0
0105,2019,2,47980.8
0105,2019,3,47929.5
0105,2019,4,47878.2
0105,2020,1,47827.0
0105,2020,2,47740.8
0105,2020,3,47654.5
0105,2020,4,47568.2
0105,2021,1,47482.0
0105,2021,2,47381.8
0105,2021,3,47281.5
0105,2021,4,47181.2
0105,2022,1,47081.0
0105,2022,2,46970.8
0105,2022,3,46860.5
0105,2022,4,46750.2
0105,2023,1,46640.0
0105,2023,2,46524.8
0105,2023,3,46409.5
0105,2023,4,46294.2
0105,2024,1,46179.0
0105,2024,2,46062.8
0105,2024,3,45946.5
0105,2024,4,45830.2
0105,2025,1,45714.0
0105,2025,2,45596.0
0105,2025,3,45478.0
0105,2025,4,45360.0
0105,2026,1,45242.0
0105,2026,2,45242.0
0105,2026,3,45242.0
0105,2026,4,45242.0
0106,2018,1,32513.0
0106,2018,2,32665.2
0106,2018,3,32817.5
0106,2018,4,32969.8
0106,2019,1,33122.0
0106,2019,2,33254.2
0106,2019,3,33386.5
0106,2019,4,33518.8
0106,2020,1,33651.0
0106,2020,2,33712.0
0106,2020,3,33773.0
0106,2020,4,33834.0
0106,2021,1,33895.0
0106,2021,2,33946.0
0106,2021,3,33997.0
0106,2021,4,34048.0
0106,2022,1,34099.0
0106,2022,2,34142.8
0106,2022,3,34186.5
0106,2022,4,34230.2
0106,2023,1,34274.0
0106,2023,2,34314.0
0106,2023,3,34354.0
0106,2023,4,34394.0
0106,2024,1,34434.0
0106,2024,2,34473.0
0106,2024,3,34512.0
0106,2024,4,34551.0
0106,2025,1,34590.0
0106,2025,2,34627.2
0106,2025,3,34664.5
0106,2025,4,34701.8
0106,2026,1,34739.0
0106,2026,2,34739.0
0106,2026,3,34739.0
0106,2026,4,34739.0
0107,2018,1,118094.0
0107,2018,2,118283.8
0107,2018,3,118473.5
0107,2018,4,118663.2
0107,2019,1,118853.0
0107,2019,2,118963.2
0107,2019,3,119073.5
0107,2019,4,119183.8
0107,2020,1,119294.0
0107,2020,2,119384.8
0107,2020,3,119475.5
0107,2020,4,119566.2
0107,2021,1,119657.0
0107,2021,2,119712.5
0107,2021,3,119768.0
0107,2021,4,119823.5
0107,2022,1,119879.0
0107,2022,2,119909.8
0107,2022,3,119940.5
0107,2022,4,119971.2
0107,2023,1,120002.0
0107,2023,2,120018.5
0107,2023,3,120035.0
0107,2023,4,120051.5
0107,2024,1,120068.0
0107,2024,2,120081.2
0107,2024,3,120094.5
0107,2024,4,120107.8
0107,2025,1,120121.0
0107,2025,2,120130.0
0107,2025,3,120139.0
0107,2025,4,120148.0
0107,2026,1,120157.0
0107,2026,2,120157.0
0107,2026,3,120157.0
0107,2026,4,120157.0
0201,2018,1,178027.0
0201,2018,2,178986.8
0201,2018,3,179946.5
0201,2018,4,180906.2
0201,2019,1,181866.0
0201,2019,2,182718.5
0201,2019,3,183571.0
0201,2019,4,184423.5
0201,2020,1,185276.0
0201,2020,2,185983.5
0201,2020,3,186691.0
0201,2020,4,187398.5
0201,2021,1,188106.0
0201,2021,2,188732.5
0201,2021,3,189359.0
0201,2021,4,189985.5
0201,2022,1,190612.0
0201,2022,2,191185.0
0201,2022,3,191758.0
0201,2022,4,192331.0
0201,2023,1,192904.0
0201,2023,2,193450.0
0201,2023,3,193996.0
0201,2023,4,194542.0
0201,2024,1,195088.0
0201,2024,2,195635.8
0201,2024,3,196183.5
0201,2024,4,196731.2
0201,2025,1,197279.0
0201,2025,2,197827.5
0201,2025,3,198376.0
0201,2025,4,198924.5
0201,2026,1,199473.0
0201,2026,2,199473.0
0201,2026,3,199473.0
0201,2026,4,199473.0
0202,2018,1,6632.0
0202,2018,2,6609.2
0202,2018,3,6586.5
0202,2018,4,6563.8
0202,2019,1,6541.0
0202,2019,2,6514.0
0202,2019,3,6487.0
0202,2019,4,6460.0
0202,2020,1,6433.0
0202,2020,2,6401.0
0202,2020,3,6369.0
0202,2020,4,6337.0
0202,2021,1,6305.0
0202,2021,2,6271.2
0202,2021,3,6237.5
0202,2021,4,6203.8
0202,2022,1,6170.0
0202,2022,2,6133.5
0202,2022,3,6097.0
0202,2022,4,6060.5
0202,2023,1,6024.0
0202,2023,2,5987.5
0202,2023,3,5951.0
0202,2023,4,5914.5
0202,2024,1,5878.0
0202,2024,2,5842.0
0202,2024,3,5806.0
0202,2024,4,5770.0
0202,2025,1,5734.0
0202,2025,2,5698.0
0202,2025,3,5662.0
0202,2025,4,5626.0
0202,2026,1,5590.0
0202,2026,2,5590.0
0202,2026,3,5590.0
0202,2026,4,5590.0
0203,2018,1,14349.0
0203,2018,2,14303.8
0203,2018,3,14258.5
0203,2018,4,14213.2
0203,2019,1,14168.0
0203,2019,2,14113.5
0203,2019,3,14059.0
0203,2019,4,14004.5
0203,2020,1,13950.0
0203,2020,2,13885.0
0203,2020,3,13820.0
0203,2020,4,13755.0
0203,2021,1,13690.0
0203,2021,2,13618.5
0203,2021,3,13547.0
0203,2021,4,13475.5
0203,2022,1,13404.0
0203,2022,2,13330.0
0203,2022,3,13256.0
0203,2022,4,13182.0
0203,2023,1,13108.0
0203,2023,2,13032.2
0203,2023,3,12956.5
0203,2023,4,12880.8
0203,2024,1,12805.0
0203,2024,2,12729.8
0203,2024,3,12654.5
0203,2024,4,12579.2
0203,2025,1,12504.0
0203,2025,2,12428.8
0203,2025,3,12353.5
0203,2025,4,12278.2
0203,2026,1,12203.0
0203,2026,2,12203.0
0203,2026,3,12203.0
0203,2026,4,12203.0
0204,2018,1,7879.0
0204,2018,2,7860.5
0204,2018,3,7842.0
0204,2018,4,7823.5
0204,2019,1,7805.0
0204,2019,2,7781.2
0204,2019,3,7757.5
0204,2019,4,7733.8
0204,2020,1,7710.0
0204,2020,2,7680.2
0204,2020,3,7650.5
0204,2020,4,7620.8
0204,2021,1,7591.0
0204,2021,2,7557.5
0204,2021,3,7524.0
0204,2021,4,7490.5
0204,2022,1,7457.0
0204,2022,2,7421.8
0204,2022,3,7386.5
0204,2022,4,7351.2
0204,2023,1,7316.0
0204,2023,2,7279.5
0204,2023,3,7243.0
0204,2023,4,7206.5
0204,2024,1,7170.0
0204,2024,2,7133.8
0204,2024,3,7097.5
0204,2024,4,7061.2
0204,2025,1,7025.0
0204,2025,2,6988.2
0204,2025,3,6951.5
0204,2025,4,6914.8
0204,2026,1,6878.0
0204,2026,2,6878.0
0204,2026,3,6878.0
0204,2026,4,6878.0
0205,2018,1,24877.0
0205,2018,2,24776.2
0205,2018,3,24675.5
0205,2018,4,24574.8
0205,2019,1,24474.0
0205,2019,2,24358.5
0205,2019,3,24243.0
0205,2019,4,24127.5
0205,2020,1,24012.0
0205,2020,2,23877.8
0205,2020,3,23743.5
0205,2020,4,23609.2
0205,2021,1,23475.0
0205,2021,2,23331.8
0205,2021,3,23188.5
0205,2021,4,23045.2
0205,2022,1,22902.0
0205,2022,2,22754.5
0205,2022,3,22607.0
0205,2022,4,22459.5
0205,2023,1,22312.0
0205,2023,2,22162.5
0205,2023,3,22013.0
0205,2023,4,21863.5
0205,2024,1,21714.0
0205,2024,2,21567.0
0205,2024,3,21420.0
0205,2024,4,21273.0
0205,2025,1,21126.0
0205,2025,2,20979.8
0205,2025,3,20833.5
0205,2025,4,20687.2
0205,2026,1,20541.0
0205,2026,2,20541.0
0205,2026,3,20541.0
0205,2026,4,20541.0
0206,2018,1,48797.0
0206,2018,2,48964.2
0206,2018,3,49131.5
0206,2018,4,49298.8
0206,2019,1,49466.0
0206,2019,2,49601.2
0206,2019,3,49736.5
0206,2019,4,49871.8
0206,2020,1,50007.0
0206,2020,2,50101.8
0206,2020,3,50196.5
0206,2020,4,50291.2
0206,2021,1,50386.0
0206,2021,2,50456.8
0206,2021,3,50527.5
0206,2021,4,50598.2
0206,2022,1,50669.0
0206,2022,2,50722.5
0206,2022,3,50776.0
0206,2022,4,50829.5
0206,2023,1,50883.0
0206,2023,2,50926.2
0206,2023,3,50969.5
0206,2023,4,51012.8
0206,2024,1,51056.0
0206,2024,2,51095.2
0206,2024,3,51134.5
0206,2024,4,51173.8
0206,2025,1,51213.0
0206,2025,2,51247.5
0206,2025,3,51282.0
0206,2025,4,51316.5
0206,2026,1,51351.0
0206,2026,2,51351.0
0206,2026,3,51351.0
0206,2026,4,51351.0
0207,2018,1,18848.0
0207,2018,2,18810.2
0207,2018,3,18772.5
0207,2018,4,18734.8
0207,2019,1,18697.0
0207,2019,2,18646.8
0207,2019,3,18596.5
0207,2019,4,18546.2
0207,2020,1,18496.0
0207,2020,2,18429.8
0207,2020,3,18363.5
0207,2020,4,18297.2
0207,2021,1,18231.0
0207,2021,2,18154.5
0207,2021,3,18078.0
0207,2021,4,18001.5
0207,2022,1,17925.0
0207,2022,2,17841.5
0207,2022,3,17758.0
0207,2022,4,17674.5
0207,2023,1,17591.0
0207,2023,2,17501.5
0207,2023,3,17412.0
0207,2023,4,17322.5
0207,2024,1,17233.0
0207,2024,2,17139.8
0207,2024,3,17046.5
0207,2024,4,16953.2
0207,2025,1,16860.0
0207,2025,2,16761.8
0207,2025,3,16663.5
0207,2025,4,16565.2
0207,2026,1,16467.0
0207,2026,2,16467.0
0207,2026,3,16467.0
0207,2026,4,16467.0
0208,2018,1,54382.0
0208,2018,2,54755.8
0208,2018,3,55129.5
0208,2018,4,55503.2
0208,2019,1,55877.0
0208,2019,2,56221.8
0208,2019,3,56566.5
0208,2019,4,56911.2
0208,2020,1,57256.0
0208,2020,2,57560.0
0208,2020,3,57864.0
0208,2020,4,58168.0
0208,2021,1,58472.0
0208,2021,2,58755.2
0208,2021,3,59038.5
0208,2021,4,59321.8
0208,2022,1,59605.0
0208,2022,2,59875.8
0208,2022,3,60146.5
0208,2022,4,60417.2
0208,2023,1,60688.0
0208,2023,2,60955.5
0208,2023,3,61223.0
0208,2023,4,61490.5
0208,2024,1,61758.0
0208,2024,2,62031.8
0208,2024,3,62305.5
0208,2024,4,62579.2
0208,2025,1,62853.0
0208,2025,2,63133.5
0208,2025,3,63414.0
0208,2025,4,63694.5
0208,2026,1,63975.0
0208,2026,2,63975.0
0208,2026,3,63975.0
0208,2026,4,63975.0
0209,2018,1,8034.0
0209,2018,2,8034.8
0209,2018,3,8035.5
0209,2018,4,8036.2
0209,2019,1,8037.0
0209,2019,2,8032.0
0209,2019,3,8027.0
0209,2019,4,8022.0
0209,2020,1,8017.0
0209,2020,2,8005.0
0209,2020,3,7993.0
0209,2020,4,7981.0
0209,2021,1,7969.0
0209,2021,2,7953.2
0209,2021,3,7937.5
0209,2021,4,7921.8
0209,2022,1,7906.0
0209,2022,2,7887.2
0209,2022,3,7868.5
0209,2022,4,7849.8
0209,2023,1,7831.0
0209,2023,2,7810.8
0209,2023,3,7790.5
0209,2023,4,7770.2
0209,2024,1,7750.0
0209,2024,2,7729.0
0209,2024,3,7708.0
0209,2024,4,7687.0
0209,2025,1,7666.0
0209,2025,2,7644.5
0209,2025,3,7623.0
0209,2025,4,7601.5
0209,2026,1,7580.0
0209,2026,2,7580.0
0209,2026,3,7580.0
0209,2026,4,7580.0
0210,2018,1,62909.0
0210,2018,2,62975.0
0210,2018,3,63041.0
0210,2018,4,63107.0
0210,2019,1,63173.0
0210,2019,2,63195.8
0210,2019,3,63218.5
0210,2019,4,63241.2
0210,2020,1,63264.0
0210,2020,2,63284.0
0210,2020,3,63304.0
0210,2020,4,63324.0
0210,2021,1,63344.0
0210,2021,2,63353.5
0210,2021,3,63363.0
0210,2021,4,63372.5
0210,2022,1,63382.0
0210,2022,2,63382.8
0210,2022,3,63383.5
0210,2022,4,63384.2
0210,2023,1,63385.0
0210,2023,2,63380.5
0210,2023,3,63376.0
0210,2023,4,63371.5
0210,2024,1,63367.0
0210,2024,2,63359.2
0210,2024,3,63351.5
0210,2024,4,63343.8
0210,2025,1,63336.0
0210,2025,2,63324.5
0210,2025,3,63313.0
0210,2025,4,63301.5
0210,2026,1,63290.0
0210,2026,2,63290.0
0210,2026,3,63290.0
0210,2026,4,63290.0
0211,2018,1,32049.0
0211,2018,2,32186.5
0211,2018,3,32324.0
0211,2018,4,32461.5
0211,2019,1,32599.0
0211,2019,2,32715.8
0211,2019,3,32832.5
0211,2019,4,32949.2
0211,2020,1,33066.0
0211,2020,2,33155.5
0211,2020,3,33245.0
0211,2020,4,33334.5
0211,2021,1,33424.0
0211,2021,2,33497.5
0211,2021,3,33571.0
0211,2021,4,33644.5
0211,2022,1,33718.0
0211,2022,2,33779.2
0211,2022,3,33840.5
0211,2022,4,33901.8
0211,2023,1,33963.0
0211,2023,2,34016.8
0211,2023,3,34070.5
0211,2023,4,34124.2
0211,2024,1,34178.0
0211,2024,2,34228.5
0211,2024,3,34279.0
0211,2024,4,34329.5
0211,2025,1,34380.0
0211,2025,2,34427.0
0211,2025,3,34474.0
0211,2025,4,34521.0
0211,2026,1,34568.0
0211,2026,2,34568.0
0211,2026,3,34568.0
0211,2026,4,34568.0
0212,2018,1,55883.0
0212,2018,2,55986.0
0212,2018,3,56089.0
0212,2018,4,56192.0
0212,2019,1,56295.0
0212,2019,2,56360.5
0212,2019,3,56426.0
0212,2019,4,56491.5
0212,2020,1,56557.0
0212,2020,2,56602.2
0212,2020,3,56647.5
0212,2020,4,56692.8
0212,2021,1,56738.0
0212,2021,2,56766.8
0212,2021,3,56795.5
0212,2021,4,56824.2
0212,2022,1,56853.0
0212,2022,2,56869.5
0212,2022,3,56886.0
0212,2022,4,56902.5
0212,2023,1,56919.0
0212,2023,2,56927.5
0212,2023,3,56936.0
0212,2023,4,56944.5
0212,2024,1,56953.0
0212,2024,2,56958.2
0212,2024,3,56963.5
0212,2024,4,56968.8
0212,2025,1,56974.0
0212,2025,2,56975.0
0212,2025,3,56976.0
0212,2025,4,56977.0
0212,2026,1,56978.0
0212,2026,2,56978.0
0212,2026,3,56978.0
0212,2026,4,56978.0
0213,2018,1,21935.0
0213,2018,2,21924.0
0213,2018,3,21913.0
0213,2018,4,21902.0
0213,2019,1,21891.0
0213,2019,2,21865.0
0213,2019,3,21839.0
0213,2019,4,21813.0
0213,2020,1,21787.0
0213,2020,2,21742.0
0213,2020,3,21697.0
0213,2020,4,21652.0
0213,2021,1,21607.0
0213,2021,2,21551.8
0213,2021,3,21496.5
0213,2021,4,21441.2
0213,2022,1,21386.0
0213,2022,2,21323.5
0213,2022,3,21261.0
0213,2022,4,21198.5
0213,2023,1,21136.0
0213,2023,2,21069.5
0213,2023,3,21003.0
0213,2023,4,20936.5
0213,2024,1,20870.0
0213,2024,2,20802.2
0213,2024,3,20734.5
0213,2024,4,20666.8
0213,2025,1,20599.0
0213,2025,2,20529.2
0213,2025,3,20459.5
0213,2025,4,20389.8
0213,2026,1,20320.0
0213,2026,2,20320.0
0213,2026,3,20320.0
0213,2026,4,20320.0
0214,2018,1,7477.0
0214,2018,2,7447.5
0214,2018,3,7418.0
0214,2018,4,7388.5
0214,2019,1,7359.0
0214,2019,2,7325.2
0214,2019,3,7291.5
0214,2019,4,7257.8
0214,2020,1,7224.0
0214,2020,2,7184.5
0214,2020,3,7145.0
0214,2020,4,7105.5
0214,2021,1,7066.0
0214,2021,2,7023.8
0214,2021,3,6981.5
0214,2021,4,6939.2
0214,2022,1,6897.0
0214,2022,2,6853.5
0214,2022,3,6810.0
0214,2022,4,6766.5
0214,2023,1,6723.0
0214,2023,2,6679.0
0214,2023,3,6635.0
0214,2023,4,6591.0
0214,2024,1,6547.0
0214,2024,2,6503.5
0214,2024,3,6460.0
0214,2024,4,6416.5
0214,2025,1,6373.0
0214,2025,2,6330.0
0214,2025,3,6287.0
0214,2025,4,6244.0
0214,2026,1,6201.0
0214,2026,2,6201.0
0214,2026,3,6201.0
0214,2026,4,6201.0
0215,2018,1,25022.0
0215,2018,2,24948.8
0215,2018,3,24875.5
0215,2018,4,24802.2
0215,2019,1,24729.0
0215,2019,2,24639.5
0215,2019,3,24550.0
0215,2019,4,24460.5
0215,2020,1,24371.0
0215,2020,2,24262.2
0215,2020,3,24153.5
0215,2020,4,24044.8
0215,2021,1,23936.0
0215,2021,2,23817.2
0215,2021,3,23698.5
0215,2021,4,23579.8
0215,2022,1,23461.0
0215,2022,2,23335.8
0215,2022,3,23210.5
0215,2022,4,23085.2
0215,2023,1,22960.0
0215,2023,2,22832.5
0215,2023,3,22705.0
0215,2023,4,22577.5
0215,2024,1,22450.0
0215,2024,2,22322.8
0215,2024,3,22195.5
0215,2024,4,22068.2
0215,2025,1,21941.0
0215,2025,2,21814.0
0215,2025,3,21687.0
0215,2025,4,21560.0
0215,2026,1,21433.0
0215,2026,2,21433.0
0215,2026,3,21433.0
0215,2026,4,21433.0
0216,2018,1,26773.0
0216,2018,2,26769.8
0216,2018,3,26766.5
0216,2018,4,26763.2
0216,2019,1,26760.0
0216,2019,2,26738.8
0216,2019,3,26717.5
0216,2019,4,26696.2
0216,2020,1,26675.0
0216,2020,2,26630.8
0216,2020,3,26586.5
0216,2020,4,26542.2
0216,2021,1,26498.0
0216,2021,2,26440.8
0216,2021,3,26383.5
0216,2021,4,26326.2
0216,2022,1,26269.0
0216,2022,2,26202.5
0216,2022,3,26136.0
0216,2022,4,26069.5
0216,2023,1,26003.0
0216,2023,2,25931.5
0216,2023,3,25860.0
0216,2023,4,25788.5
0216,2024,1,25717.0
0216,2024,2,25643.5
0216,2024,3,25570.0
0216,2024,4,25496.5
0216,2025,1,25423.0
0216,2025,2,25347.2
0216,2025,3,25271.5
0216,2025,4,25195.8
0216,2026,1,25120.0
0216,2026,2,25120.0
0216,2026,3,25120.0
0216,2026,4,25120.0
0217,2018,1,18174.0
0217,2018,2,18169.0
0217,2018,3,18164.0
0217,2018,4,18159.0
0217,2019,1,18154.0
0217,2019,2,18136.8
0217,2019,3,18119.5
0217,2019,4,18102.2
0217,2020,1,18085.0
0217,2020,2,18052.2
0217,2020,3,18019.5
0217,2020,4,17986.8
0217,2021,1,17954.0
0217,2021,2,17912.2
0217,2021,3,17870.5
0217,2021,4,17828.8
0217,2022,1,17787.0
0217,2022,2,17739.5
0217,2022,3,17692.0
0217,2022,4,17644.5
0217,2023,1,17597.0
0217,2023,2,17545.8
0217,2023,3,17494.5
0217,2023,4,17443.2
0217,2024,1,17392.0
0217,2024,2,17339.5
0217,2024,3,17287.0
0217,2024,4,17234.5
0217,2025,1,17182.0
0217,2025,2,17128.5
0217,2025,3,17075.0
0217,2025,4,17021.5
0217,2026,1,16968.0
0217,2026,2,16968.0
0217,2026,3,16968.0
0217,2026,4,16968.0
0218,2018,1,459137.0
0218,2018,2,461148.2
0218,2018,3,463159.5
0218,2018,4,465170.8
0218,2019,1,467182.0
0218,2019,2,468899.8
0218,2019,3,470617.5
0218,2019,4,472335.2
0218,2020,1,474053.0
0218,2020,2,475380.2
0218,2020,3,476707.5
0218,2020,4,478034.8
0218,2021,1,479362.0
0218,2021,2,480465.0
0218,2021,3,481568.0
0218,2021,4,482671.0
0218,2022,1,483774.0
0218,2022,2,484718.2
0218,2022,3,485662.5
0218,2022,4,486606.8
0218,2023,1,487551.0
0218,2023,2,488403.2
0218,2023,3,489255.5
0218,2023,4,490107.8
0218,2024,1,490960.0
0218,2024,2,491788.5
0218,2024,3,492617.0
0218,2024,4,493445.5
0218,2025,1,494274.0
0218,2025,2,495073.2
0218,2025,3,495872.5
0218,2025,4,496671.8
0218,2026,1,497471.0
0218,2026,2,497471.0
0218,2026,3,497471.0
0218,2026,4,497471.0
0219,2018,1,28840.0
0219,2018,2,28823.5
0219,2018,3,28807.0
0219,2018,4,28790.5
0219,2019,1,28774.0
0219,2019,2,28738.0
0219,2019,3,28702.0
0219,2019,4,28666.0
0219,2020,1,28630.0
0219,2020,2,28569.8
0219,2020,3,28509.5
0219,2020,4,28449.2
0219,2021,1,28389.0
0219,2021,2,28314.5
0219,2021,3,28240.0
0219,2021,4,28165.5
0219,2022,1,28091.0
0219,2022,2,28007.2
0219,2022,3,27923.5
0219,2022,4,27839.8
0219,2023,1,27756.0
0219,2023,2,27667.0
0219,2023,3,27578.0
0219,2023,4,27489.0
0219,2024,1,27400.0
0219,2024,2,27309.0
0219,2024,3,27218.0
0219,2024,4,27127.0
0219,2025,1,27036.0
0219,2025,2,26943.0
0219,2025,3,26850.0
0219,2025,4,26757.0
0219,2026,1,26664.0
0219,2026,2,26664.0
0219,2026,3,26664.0
0219,2026,4,26664.0
0220,2018,1,55427.0
0220,2018,2,55489.0
0220,2018,3,55551.0
0220,2018,4,55613.0
0220,2019,1,55675.0
0220,2019,2,55698.5
0220,2019,3,55722.0
0220,2019,4,55745.5
0220,2020,1,55769.0
0220,2020,2,55788.8
0220,2020,3,55808.5
0220,2020,4,55828.2
0220,2021,1,55848.0
0220,2021,2,55858.0
0220,2021,3,55868.0
0220,2021,4,55878.0
0220,2022,1,55888.0
0220,2022,2,55890.2
0220,2022,3,55892.5
0220,2022,4,55894.8
0220,2023,1,55897.0
0220,2023,2,55894.0
0220,2023,3,55891.0
0220,2023,4,55888.0
0220,2024,1,55885.0
0220,2024,2,55879.0
0220,2024,3,55873.0
0220,2024,4,55867.0
0220,2025,1,55861.0
0220,2025,2,55851.8
0220,2025,3,55842.5
0220,2025,4,55833.2
0220,2026,1,55824.0
0220,2026,2,55824.0
0220,2026,3,55824.0
0220,2026,4,55824.0
0301,2018,1,116371.0
0301,2018,2,116876.2
0301,2018,3,117381.5
0301,2018,4,117886.8
0301,2019,1,118392.0
0301,2019,2,118823.0
0301,2019,3,119254.0
0301,2019,4,119685.0
0301,2020,1,120116.0
0301,2020,2,120331.0
0301,2020,3,120546.0
0301,2020,4,120761.0
0301,2021,1,120976.0
0301,2021,2,121107.2
0301,2021,3,121238.5
0301,2021,4,121369.8
0301,2022,1,121501.0
0301,2022,2,121576.8
0301,2022,3,121652.5
0301,2022,4,121728.2
0301,2023,1,121804.0
0301,2023,2,121853.2
0301,2023,3,121902.5
0301,2023,4,121951.8
0301,2024,1,122001.0
0301,2024,2,122053.2
0301,2024,3,122105.5
0301,2024,4,122157.8
0301,2025,1,122210.0
0301,2025,2,122264.8
0301,2025,3,122319.5
0301,2025,4,122374.2
0301,2026,1,122429.0
0301,2026,2,122429.0
0301,2026,3,122429.0
0301,2026,4,122429.0
0302,2018,1,150105.0
0302,2018,2,150237.2
0302,2018,3,150369.5
0302,2018,4,150501.8
0302,2019,1,150634.0
0302,2019,2,150665.0
0302,2019,3,150696.0
0302,2019,4,150727.0
0302,2020,1,150758.0
0302,2020,2,150900.8
0302,2020,3,151043.5
0302,2020,4,151186.2
0302,2021,1,151329.0
0302,2021,2,151429.5
0302,2021,3,151530.0
0302,2021,4,151630.5
0302,2022,1,151731.0
0302,2022,2,151800.8
0302,2022,3,151870.5
0302,2022,4,151940.2
0302,2023,1,152010.0
0302,2023,2,152061.2
0302,2023,3,152112.5
0302,2023,4,152163.8
0302,2024,1,152215.0
0302,2024,2,152259.5
0302,2024,3,152304.0
0302,2024,4,152348.5
0302,2025,1,152393.0
0302,2025,2,152429.2
0302,2025,3,152465.5
0302,2025,4,152501.8
0302,2026,1,152538.0
0302,2026,2,152538.0
0302,2026,3,152538.0
0302,2026,4,152538.0
0303,2018,1,11895.0
0303,2018,2,11884.8
0303,2018,3,11874.5
0303,2018,4,11864.2
0303,2019,1,11854.0
0303,2019,2,11835.8
0303,2019,3,11817.5
0303,2019,4,11799.2
0303,2020,1,11781.0
0303,2020,2,11741.2
0303,2020,3,11701.5
0303,2020,4,11661.8
0303,2021,1,11622.0
0303,2021,2,11573.8
0303,2021,3,11525.5
0303,2021,4,11477.2
0303,2022,1,11429.0
0303,2022,2,11375.2
0303,2022,3,11321.5
0303,2022,4,11267.8
0303,2023,1,11214.0
0303,2023,2,11156.8
0303,2023,3,11099.5
0303,2023,4,11042.2
0303,2024,1,10985.0
0303,2024,2,10927.2
0303,2024,3,10869.5
0303,2024,4,10811.8
0303,2025,1,10754.0
0303,2025,2,10695.0
